#_id;pic;archive_type;creator_type;curation_location;local_id;date;year;links;summary;transcription;transcription_author_firstname;transcription_author_lastname
archive_0167;document_0010.jpg;rental;church;Abbaye de Saint-Philibert;XVI56-4578;1558;1558;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;Michel;Di Caprio
archive_0168;document_0022.jpg;rental;lawyer;Abbaye de Saint-Philibert;XIEd-56-5030;15/05/1623;1623;archive_0059,archive_0077,archive_0140;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;In blanditiis quia aut internos maiores a galisum asperiores sed dolor nostrum aut distinctio adipisci non eaque porro et molestiae natus.__CR__33 doloremque laudantium ut facere rerum et quod atque.__CR__Qui voluptas eveniet ut voluptatem soluta est officia facere. In optio Quis ut repudiandae repellat vel nemo doloribus.__CR__Cum labore voluptate quo assumenda sit fugiat sequi in exercitationem suscipit sit deleniti reiciendis.__CR____CR__Ut autem exercitationem eos omnis maiores qui excepturi iste et quasi magnam et eveniet illo sit mollitia dolorum.__CR__Qui praesentium magni At enim possimus et ducimus magnam sit tempore esse id omnis natus eum dolore quis? Ad temporibus Quis 33 quia quisquam aut voluptates quis eos voluptatibus odit et facere molestiae id alias cupiditate.__CR__In voluptas reprehenderit est consequatur quibusdam est dicta nulla. Aut nulla laborum et nihil libero sit recusandae saepe.__CR__Et quam repellat et ducimus enim non dolorum quidem qui voluptatem enim aut omnis sint in placeat corporis sit sunt perspiciatis. ;Martin;Martin
archive_0169;document_0012.jpg;rental;church;Abbaye de Fontenay;IV bb11:bis 4298;29/09/1457;1457;;Ut distinctio aperiam eos nemo vitae id tempore corporis. Ut porro tempore ut vitae quaerat eos atque dolores ea sint praesentium. ;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Leonardo;Biden
archive_0170;document_0004.jpg;rental;lawyer;Abbaye de Saint-Philibert;ZTG 56-ter 3457;1469;1469;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Id modi architecto At dolore nemo qui sint possimus sit internos molestiae.__CR__Qui doloremque voluptatem et necessitatibus cupiditate ut doloremque labore rem corrupti incidunt et ducimus vero et velit modi quo officia quas.__CR____CR__Ad debitis quam est quidem earum vel iure animi cum aliquid molestias rem ullam impedit aut explicabo dolorum et natus excepturi.__CR____CR__Qui tempore reprehenderit vel soluta illo et labore magnam vel atque doloribus in eveniet delectus;;Biden
archive_0171;document_0018.jpg;rental;church;Abbaye de Fontenay;IV Z bis 4931;18/02/1534;1534;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Eum fugiat eius At Quis aspernatur rem tenetur voluptatem nam maxime adipisci vel ratione magni sed quaerat eveniet aut magni officiis?__CR__Non quis nemo eum mollitia blanditiis aut maxime exercitationem et quaerat tempore et pariatur rerum ut harum vitae.__CR__Id voluptatum iste aut ullam labore qui quam repellendus sed enim praesentium vel dolor voluptatem aut ratione sapiente.__CR__Ut mollitia eveniet id saepe perspiciatis et voluptatem repellat ut alias eaque qui nihil dolor.__CR__Et voluptatem ipsum qui obcaecati tenetur et facilis minima et magnam quasi eos explicabo quasi At rerum amet. Est quia voluptas nam dolorem magni et suscipit quia aut voluptates molestiae. Ex galisum natus est rerum quasi ut magni autem qui consequatur assumenda ea molestiae accusamus ut expedita repellat.__CR__Rem mollitia quia ut dolores deserunt aut reprehenderit quia non dolores suscipit ut perspiciatis sint! ;Jenny;Pagnol
archive_0172;document_0015.jpg;account;church;Abbaye de Pontigny;TTH-56-4789;1652;1652;archive_0170,archive_0062;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Michel;Hochon
archive_0173;document_0023.jpg;rental;church;Abbaye de Fontenay;TTH-42//540;1472;1472;;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Jenny;Doe
archive_0174;document_0008.jpg;rental;church;Abbaye de Pontigny;jjd / K3 Z ter 9357;19/07/1644;1644;;Non dicta ratione sed quia voluptates non fugit aperiam aperiam ipsum aut omnis autem ut magni ratione. ;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;Donald;Doe
archive_0175;document_0020.jpg;rental;lawyer;Abbaye de Notre-Dame-de-Quincy;XIII 42//bis 169;16/01/1572;1572;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;John;Biden
archive_0176;document_0006.jpg;wedding;city;Abbaye de Notre-Dame-de-Quincy;TTH-bb11:6898;1579;1579;archive_0199;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Leonardo;Biden
archive_0177;document_0003.jpg;rental;lawyer;Abbaye de Saint-Philibert;XIII Z ter 5973;24/10/1550;1550;archive_0048,archive_0176,archive_0194;Ut alias dicta aut ullam laudantium vel doloremque recusandae quo soluta provident ea tempore dolor et tempore voluptas;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Leonardo;Proust
archive_0178;document_0018.jpg;account;church;Abbaye de Pontigny;ZTG 56-2797;18/12/1645;1645;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Joe;Proust
archive_0179;document_0019.jpg;rental;church;Abbaye de Pontigny;XIEd-bb11:// 178;05/07/1630;1630;archive_0077,archive_0084,archive_0199,archive_0157;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;John;Pagnol
archive_0180;document_0001.jpg;rental;city;Abbaye de Pontigny;IV YY 8214;16/10/1519;1519;archive_0081,archive_0058,archive_0036;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;Joe;Biden
archive_0181;document_0013.jpg;rental;lawyer;Abbaye de Notre-Dame-de-Quincy;XIII Z 1535;27/08/1553;1553;;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;;Hochon
archive_0182;document_0021.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;XVIZ // 7058;1552;1552;archive_0085,archive_0014,archive_0103;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;John;Proust
archive_0183;document_0024.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;BAAPR//34 42//3189;1527;1527;archive_0124;Ut alias dicta aut ullam laudantium vel doloremque recusandae quo soluta provident ea tempore dolor et tempore voluptas;Id modi architecto At dolore nemo qui sint possimus sit internos molestiae.__CR__Qui doloremque voluptatem et necessitatibus cupiditate ut doloremque labore rem corrupti incidunt et ducimus vero et velit modi quo officia quas.__CR____CR__Ad debitis quam est quidem earum vel iure animi cum aliquid molestias rem ullam impedit aut explicabo dolorum et natus excepturi.__CR____CR__Qui tempore reprehenderit vel soluta illo et labore magnam vel atque doloribus in eveniet delectus;Paul;Biden
archive_0184;document_0006.jpg;rental;church;Abbaye de Saint-Philibert;XIII Z 1622;25/04/1506;1506;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;Lucie;Pagnol
archive_0185;document_0011.jpg;rental;church;Abbaye de Saint-Philibert;AAAPR12 bb11:// 6009;05/12/1595;1595;;Ut alias dicta aut ullam laudantium vel doloremque recusandae quo soluta provident ea tempore dolor et tempore voluptas;Non voluptatum quis est molestiae quisquam ab illo accusantium.__CR__Id neque aliquam nam molestiae suscipit ex nobis molestiae est impedit minima aut excepturi omnis qui veniam molestias eum esse deleniti.__CR__In repellat internos eum perspiciatis error est veritatis ullam est cupiditate suscipit non dolores maxime ea quaerat saepe.__CR__Quo voluptas accusamus est minus vitae ab culpa unde non incidunt itaque et voluptatem error.__CR__Est voluptatum accusantium et labore culpa ut officiis autem vel earum porro! ;Martin;Doe
archive_0186;document_0016.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;jjd / K3 YY 3123;1624;1624;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Eum fugiat eius At Quis aspernatur rem tenetur voluptatem nam maxime adipisci vel ratione magni sed quaerat eveniet aut magni officiis?__CR__Non quis nemo eum mollitia blanditiis aut maxime exercitationem et quaerat tempore et pariatur rerum ut harum vitae.__CR__Id voluptatum iste aut ullam labore qui quam repellendus sed enim praesentium vel dolor voluptatem aut ratione sapiente.__CR__Ut mollitia eveniet id saepe perspiciatis et voluptatem repellat ut alias eaque qui nihil dolor.__CR__Et voluptatem ipsum qui obcaecati tenetur et facilis minima et magnam quasi eos explicabo quasi At rerum amet. Est quia voluptas nam dolorem magni et suscipit quia aut voluptates molestiae. Ex galisum natus est rerum quasi ut magni autem qui consequatur assumenda ea molestiae accusamus ut expedita repellat.__CR__Rem mollitia quia ut dolores deserunt aut reprehenderit quia non dolores suscipit ut perspiciatis sint! ;Myriam;Biden
archive_0187;document_0019.jpg;account;church;Abbaye de Pontigny;XIII bb11:9357;17/02/1514;1514;;Ut alias dicta aut ullam laudantium vel doloremque recusandae quo soluta provident ea tempore dolor et tempore voluptas;Et corrupti quia et eveniet molestiae ut quia rerum rem repellat iste.__CR__Sed incidunt recusandae et ullam ullam ut architecto quae eum Quis harum et voluptate galisum ut vero nihil mollitia architecto!__CR__Ut assumenda illo ea optio nihil est enim laboriosam ex voluptatibus expedita qui numquam voluptatum non blanditiis omnis quo facilis dolor. ;Donald;Doe
archive_0188;document_0025.jpg;rental;church;Abbaye de Pontigny;OIII:42//// 9956;23/10/1655;1655;;Quo quaerat omnis quo doloremque sed necessitatibus corporis. Est deserunt illum sed enim cupiditate est sapiente voluptas;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Jenny;Proust
archive_0189;document_0006.jpg;wedding;lawyer;Archives Nationales;XVIbb11:8575;26/09/1522;1522;;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;Jenny;Martin
archive_0190;document_0029.jpg;rental;church;Abbaye de Saint-Philibert;AAAPR12 bb11:ter 509;1448;1448;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;;Di Caprio
archive_0191;document_0027.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;XVIZ // 6049;1622;1622;archive_0064;Quo quaerat omnis quo doloremque sed necessitatibus corporis. Est deserunt illum sed enim cupiditate est sapiente voluptas;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;Michel;Hochon
archive_0192;document_0030.jpg;account;city;Abbaye de Fontenay;jjd / K3 bb11:ter 5210;10/01/1585;1585;;Ut distinctio aperiam eos nemo vitae id tempore corporis. Ut porro tempore ut vitae quaerat eos atque dolores ea sint praesentium. ;Id modi architecto At dolore nemo qui sint possimus sit internos molestiae.__CR__Qui doloremque voluptatem et necessitatibus cupiditate ut doloremque labore rem corrupti incidunt et ducimus vero et velit modi quo officia quas.__CR____CR__Ad debitis quam est quidem earum vel iure animi cum aliquid molestias rem ullam impedit aut explicabo dolorum et natus excepturi.__CR____CR__Qui tempore reprehenderit vel soluta illo et labore magnam vel atque doloribus in eveniet delectus;Joe;Pagnol
archive_0193;document_0030.jpg;account;church;AD Franche-Comté;TTH-YY // 8468;08/12/1599;1599;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;In blanditiis quia aut internos maiores a galisum asperiores sed dolor nostrum aut distinctio adipisci non eaque porro et molestiae natus.__CR__33 doloremque laudantium ut facere rerum et quod atque.__CR__Qui voluptas eveniet ut voluptatem soluta est officia facere. In optio Quis ut repudiandae repellat vel nemo doloribus.__CR__Cum labore voluptate quo assumenda sit fugiat sequi in exercitationem suscipit sit deleniti reiciendis.__CR____CR__Ut autem exercitationem eos omnis maiores qui excepturi iste et quasi magnam et eveniet illo sit mollitia dolorum.__CR__Qui praesentium magni At enim possimus et ducimus magnam sit tempore esse id omnis natus eum dolore quis? Ad temporibus Quis 33 quia quisquam aut voluptates quis eos voluptatibus odit et facere molestiae id alias cupiditate.__CR__In voluptas reprehenderit est consequatur quibusdam est dicta nulla. Aut nulla laborum et nihil libero sit recusandae saepe.__CR__Et quam repellat et ducimus enim non dolorum quidem qui voluptatem enim aut omnis sint in placeat corporis sit sunt perspiciatis. ;Joe;Biden
archive_0194;document_0029.jpg;rental;city;Abbaye de Pontigny;TTH-YY ter 8440;27/02/1538;1538;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;Michel;Proust
archive_0195;document_0015.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;BAAPR//34 42//3142;1526;1526;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;;Doe
archive_0196;document_0023.jpg;rental;church;AD Franche-Comté;XVIZ 9227;1610;1610;;Quo quaerat omnis quo doloremque sed necessitatibus corporis. Est deserunt illum sed enim cupiditate est sapiente voluptas;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;Martin;Trump
